Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code,Loan_Purpose,Policy_Code_Group,Year,Quarter,Risk_Score_Bin
20000.0,2016-02-10,small_business,774.0,29.4,913xx,CA,8,0.0,small_business,Standard Decline,2016,1,700-800
15000.0,2016-02-10,Debt consolidation,704.0,28.91,960xx,CA,5,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
2000.0,2016-02-10,Debt consolidation,784.0,20.67,330xx,FL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-02-10,debt_consolidation,758.0,14.09,190xx,PA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-02-10,Debt consolidation,702.0,14.29,300xx,GA,8,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
2000.0,2016-02-11,medical,760.0,10.05,372xx,TN,2,0.0,medical,Standard Decline,2016,1,700-800
25000.0,2016-02-11,credit_card,701.0,20.46,956xx,CA,4,0.0,Credit Card,Standard Decline,2016,1,700-800
30000.0,2016-02-11,Credit card refinancing,692.0,15.71,077xx,NJ,10,0.0,Credit Card,Standard Decline,2016,1,600-700
25000.0,2016-02-11,Debt consolidation,680.0,3.07,275xx,NC,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
10000.0,2016-02-11,Debt consolidation,690.0,8.44,480xx,MI,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
7500.0,2016-02-11,Debt consolidation,702.0,17.6,230xx,VA,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-02-11,Debt consolidation,708.0,13.27,797xx,TX,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-02-11,Credit card refinancing,701.0,15.77,907xx,CA,5,0.0,Credit Card,Standard Decline,2016,1,700-800
10000.0,2016-02-12,Home improvement,741.0,10.29,902xx,CA,3,0.0,Home Improvement,Standard Decline,2016,1,700-800
30000.0,2016-02-12,Credit card refinancing,685.0,28.26,641xx,MO,3,0.0,Credit Card,Standard Decline,2016,1,600-700
20000.0,2016-02-12,Debt consolidation,680.0,9.68,721xx,AR,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
9000.0,2016-02-13,debt_consolidation,742.0,13.58,064xx,CT,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-02-13,Business,753.0,5.85,906xx,CA,5,0.0,business,Standard Decline,2016,1,700-800
12000.0,2016-02-13,debt_consolidation,699.0,12.35,463xx,IN,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-02-13,Debt consolidation,684.0,15.08,346xx,FL,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
25000.0,2016-02-14,Debt consolidation,682.0,12.46,245xx,VA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
25000.0,2016-02-14,Credit card refinancing,681.0,14.32,164xx,PA,10,0.0,Credit Card,Standard Decline,2016,1,600-700
10000.0,2016-02-15,Debt consolidation,702.0,4.65,300xx,GA,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
5000.0,2016-02-15,credit_card,759.0,11.4,481xx,MI,10,0.0,Credit Card,Standard Decline,2016,1,700-800
25000.0,2016-02-15,Debt consolidation,726.0,19.32,919xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-02-16,Home improvement,792.0,20.81,085xx,NJ,8,0.0,Home Improvement,Standard Decline,2016,1,700-800
9000.0,2016-02-16,credit_card,705.0,18.14,330xx,FL,5,0.0,Credit Card,Standard Decline,2016,1,700-800
10000.0,2016-02-16,debt_consolidation,798.0,7.97,100xx,NY,9,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-02-16,other,742.0,17.52,073xx,NJ,3,0.0,Other,Standard Decline,2016,1,700-800
7500.0,2016-02-16,Debt consolidation,729.0,21.74,707xx,LA,7,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
18000.0,2016-02-17,Credit card refinancing,684.0,2.22,067xx,CT,3,0.0,Credit Card,Standard Decline,2016,1,600-700
7000.0,2016-02-17,Debt consolidation,685.0,9.9,180xx,PA,5,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-02-17,Credit card refinancing,683.0,26.32,467xx,IN,10,0.0,Credit Card,Standard Decline,2016,1,600-700
30000.0,2016-02-17,Home improvement,694.0,11.66,923xx,CA,10,0.0,Home Improvement,Standard Decline,2016,1,600-700
15000.0,2016-02-17,Debt consolidation,702.0,12.13,983xx,WA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-02-18,Medical expenses,793.0,24.56,926xx,CA,10,0.0,Medical,Standard Decline,2016,1,700-800
35000.0,2016-02-18,Debt consolidation,781.0,18.32,604xx,IL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-02-18,Credit card refinancing,680.0,8.16,113xx,NY,9,0.0,Credit Card,Standard Decline,2016,1,600-700
20000.0,2016-02-18,Other,736.0,7.07,805xx,CO,10,0.0,Other,Standard Decline,2016,1,700-800
8000.0,2016-02-18,credit_card,701.0,13.72,455xx,OH,4,0.0,Credit Card,Standard Decline,2016,1,700-800
18000.0,2016-02-18,home_improvement,734.0,26.92,330xx,FL,3,0.0,Home Improvement,Standard Decline,2016,1,700-800
20000.0,2016-02-19,debt_consolidation,682.0,6.56,067xx,CT,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
6000.0,2016-02-19,credit_card,696.0,3.7,647xx,MO,10,0.0,Credit Card,Standard Decline,2016,1,600-700
15000.0,2016-02-19,Debt consolidation,685.0,21.48,300xx,GA,7,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-02-19,credit_card,690.0,10.41,917xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,600-700
6500.0,2016-02-19,credit_card,711.0,27.71,553xx,MN,10,0.0,Credit Card,Standard Decline,2016,1,700-800
19000.0,2016-02-20,Debt consolidation,742.0,0.62,331xx,FL,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-02-20,Debt consolidation,680.0,20.57,750xx,TX,5,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
20000.0,2016-02-20,Debt consolidation,750.0,23.73,064xx,CT,9,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
27000.0,2016-02-20,Debt consolidation,758.0,5.3,541xx,WI,9,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
2000.0,2016-02-20,other,739.0,0.77,088xx,NJ,3,0.0,Other,Standard Decline,2016,1,700-800
13000.0,2016-02-22,debt_consolidation,681.0,21.62,800xx,CO,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
5000.0,2016-02-22,credit_card,681.0,24.11,913xx,CA,5,0.0,Credit Card,Standard Decline,2016,1,600-700
5000.0,2016-02-22,debt_consolidation,730.0,9.73,673xx,KS,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-02-22,Business,749.0,7.51,920xx,CA,5,0.0,business,Standard Decline,2016,1,700-800
15000.0,2016-02-22,debt_consolidation,747.0,11.93,201xx,VA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
30000.0,2016-02-22,Car financing,706.0,12.34,331xx,FL,2,0.0,Car Financing,Standard Decline,2016,1,700-800
15000.0,2016-02-22,Car financing,711.0,12.88,853xx,AZ,8,0.0,Car Financing,Standard Decline,2016,1,700-800
15000.0,2016-02-23,Credit card refinancing,687.0,13.23,125xx,NY,10,0.0,Credit Card,Standard Decline,2016,1,600-700
35000.0,2016-02-23,Credit card refinancing,735.0,12.71,086xx,NJ,10,0.0,Credit Card,Standard Decline,2016,1,700-800
35000.0,2016-02-23,Business,731.0,14.38,183xx,PA,5,0.0,business,Standard Decline,2016,1,700-800
35000.0,2016-02-24,Debt consolidation,720.0,27.1,565xx,MN,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-02-24,home_improvement,714.0,13.73,341xx,FL,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
25000.0,2016-02-24,Debt consolidation,693.0,22.11,061xx,CT,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
7500.0,2016-02-24,debt_consolidation,761.0,21.32,404xx,KY,7,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
30000.0,2016-02-24,debt_consolidation,691.0,15.63,951xx,CA,6,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
25000.0,2016-02-24,Major purchase,680.0,29.9,322xx,FL,2,0.0,major purchase,Standard Decline,2016,1,600-700
12500.0,2016-02-25,Debt consolidation,683.0,10.97,276xx,NC,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
28000.0,2016-02-26,Credit card refinancing,790.0,29.43,628xx,IL,10,0.0,Credit Card,Standard Decline,2016,1,700-800
35000.0,2016-02-26,Business,710.0,17.39,056xx,VT,10,0.0,business,Standard Decline,2016,1,700-800
25000.0,2016-02-27,Debt consolidation,706.0,22.64,545xx,WI,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
8000.0,2016-02-28,Debt consolidation,707.0,13.81,605xx,IL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-02-28,debt_consolidation,769.0,12.37,931xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-02-28,major_purchase,725.0,12.75,333xx,FL,10,0.0,major_purchase,Standard Decline,2016,1,700-800
5000.0,2016-02-29,Debt consolidation,683.0,10.13,946xx,CA,5,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
30000.0,2016-03-01,Business,694.0,15.1,436xx,OH,3,0.0,business,Standard Decline,2016,1,600-700
20000.0,2016-03-01,home_improvement,715.0,19.77,679xx,KS,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
10000.0,2016-03-01,debt_consolidation,717.0,12.68,112xx,NY,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-03-01,debt_consolidation,685.0,26.13,588xx,ND,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
8000.0,2016-03-02,credit_card,834.0,13.76,322xx,FL,10,0.0,Credit Card,Standard Decline,2016,1,>800
15000.0,2016-03-02,major_purchase,743.0,20.51,056xx,VT,3,0.0,major_purchase,Standard Decline,2016,1,700-800
35000.0,2016-03-02,Debt consolidation,697.0,15.5,801xx,CO,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
20000.0,2016-03-02,Debt consolidation,680.0,16.53,665xx,KS,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
10000.0,2016-03-03,debt_consolidation,708.0,17.56,850xx,AZ,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-03-03,debt_consolidation,748.0,18.78,019xx,MA,7,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-03-04,major_purchase,710.0,18.47,716xx,AR,4,0.0,major_purchase,Standard Decline,2016,1,700-800
12000.0,2016-03-04,credit_card,685.0,23.52,750xx,TX,5,0.0,Credit Card,Standard Decline,2016,1,600-700
5000.0,2016-03-04,other,682.0,17.38,153xx,PA,10,0.0,Other,Standard Decline,2016,1,600-700
6000.0,2016-03-04,debt_consolidation,694.0,11.78,688xx,NE,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
30000.0,2016-03-04,credit_card,698.0,24.72,113xx,NY,10,0.0,Credit Card,Standard Decline,2016,1,600-700
6000.0,2016-03-04,Debt consolidation,688.0,12.33,606xx,IL,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
25000.0,2016-03-04,Debt consolidation,687.0,25.53,117xx,NY,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
20000.0,2016-03-05,Business,687.0,20.48,441xx,OH,2,0.0,business,Standard Decline,2016,1,600-700
35000.0,2016-03-05,Debt consolidation,706.0,22.7,370xx,TN,2,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-03-05,Debt consolidation,726.0,28.42,344xx,FL,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-03-06,Debt consolidation,692.0,7.5,937xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
6000.0,2016-03-06,Debt consolidation,695.0,12.28,891xx,NV,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
20000.0,2016-03-07,Business,723.0,7.37,439xx,OH,2,0.0,business,Standard Decline,2016,1,700-800
13000.0,2016-03-07,Debt consolidation,699.0,13.18,010xx,MA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
25000.0,2016-03-07,debt_consolidation,731.0,9.96,945xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-03-07,debt_consolidation,730.0,13.49,465xx,IN,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
6300.0,2016-03-07,Debt consolidation,709.0,14.76,581xx,ND,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
9000.0,2016-03-07,Credit card refinancing,700.0,10.3,838xx,ID,10,0.0,Credit Card,Standard Decline,2016,1,600-700
4000.0,2016-03-07,Debt consolidation,700.0,26.32,660xx,KS,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
12000.0,2016-03-07,credit_card,729.0,12.43,470xx,IN,10,0.0,Credit Card,Standard Decline,2016,1,700-800
25000.0,2016-03-07,credit_card,680.0,23.86,605xx,IL,10,0.0,Credit Card,Standard Decline,2016,1,600-700
15000.0,2016-03-07,Debt consolidation,763.0,1.97,604xx,IL,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-03-08,credit_card,710.0,27.54,112xx,NY,10,0.0,Credit Card,Standard Decline,2016,1,700-800
9000.0,2016-03-08,debt_consolidation,696.0,3.25,021xx,MA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
30000.0,2016-03-08,credit_card,795.0,5.27,222xx,VA,10,0.0,Credit Card,Standard Decline,2016,1,700-800
30000.0,2016-03-09,Business,686.0,8.74,113xx,NY,10,0.0,business,Standard Decline,2016,1,600-700
25000.0,2016-03-09,Business,704.0,5.73,750xx,TX,2,0.0,business,Standard Decline,2016,1,700-800
3000.0,2016-03-09,Home improvement,718.0,25.96,809xx,CO,4,0.0,Home Improvement,Standard Decline,2016,1,700-800
35000.0,2016-03-09,Debt consolidation,680.0,26.55,730xx,OK,7,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
12000.0,2016-03-09,Debt consolidation,701.0,12.29,921xx,CA,3,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-03-09,Debt consolidation,684.0,29.93,809xx,CO,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-03-09,small_business,713.0,5.65,100xx,NY,2,0.0,small_business,Standard Decline,2016,1,700-800
30000.0,2016-03-10,debt_consolidation,713.0,17.77,913xx,CA,7,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-03-10,Credit card refinancing,690.0,5.58,016xx,MA,2,0.0,Credit Card,Standard Decline,2016,1,600-700
18000.0,2016-03-11,debt_consolidation,701.0,23.28,221xx,VA,5,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-03-11,Debt consolidation,699.0,22.96,028xx,RI,5,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
6500.0,2016-03-11,Business,723.0,18.49,104xx,NY,4,0.0,business,Standard Decline,2016,1,700-800
10000.0,2016-03-11,Business,694.0,22.82,070xx,NJ,2,0.0,business,Standard Decline,2016,1,600-700
10000.0,2016-03-11,credit_card,746.0,9.69,032xx,NH,5,0.0,Credit Card,Standard Decline,2016,1,700-800
19500.0,2016-03-11,Credit card refinancing,729.0,20.85,900xx,CA,4,0.0,Credit Card,Standard Decline,2016,1,700-800
10000.0,2016-03-11,Home improvement,751.0,5.14,114xx,NY,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
15000.0,2016-03-11,Debt consolidation,698.0,11.19,170xx,PA,8,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-03-12,debt_consolidation,686.0,10.43,234xx,VA,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
11000.0,2016-03-13,Credit card refinancing,721.0,11.38,961xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,700-800
20000.0,2016-03-13,Debt consolidation,738.0,28.34,076xx,NJ,4,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
4000.0,2016-03-14,credit_card,699.0,27.53,136xx,NY,9,0.0,Credit Card,Standard Decline,2016,1,600-700
8000.0,2016-03-14,debt_consolidation,722.0,24.51,727xx,AR,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-03-14,debt_consolidation,689.0,6.02,078xx,NJ,3,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
17000.0,2016-03-14,Credit card refinancing,750.0,15.97,601xx,IL,10,0.0,Credit Card,Standard Decline,2016,1,700-800
24000.0,2016-03-14,Major purchase,705.0,13.22,546xx,WI,8,0.0,major purchase,Standard Decline,2016,1,700-800
10000.0,2016-03-14,Debt consolidation,747.0,27.51,913xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
30000.0,2016-03-15,Debt consolidation,723.0,5.37,935xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-03-15,debt_consolidation,720.0,18.32,774xx,TX,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
7000.0,2016-03-15,Moving and relocation,709.0,16.38,010xx,MA,10,0.0,moving and relocation,Standard Decline,2016,1,700-800
30000.0,2016-03-16,Debt consolidation,709.0,21.91,331xx,FL,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
8500.0,2016-03-16,Credit card refinancing,717.0,10.97,926xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,700-800
6000.0,2016-03-16,Other,693.0,20.87,118xx,NY,10,0.0,Other,Standard Decline,2016,1,600-700
30000.0,2016-03-16,Debt consolidation,715.0,8.3,595xx,MT,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
23000.0,2016-03-16,Credit card refinancing,693.0,11.17,900xx,CA,10,0.0,Credit Card,Standard Decline,2016,1,600-700
15000.0,2016-03-17,Medical expenses,681.0,28.09,352xx,AL,10,0.0,Medical,Standard Decline,2016,1,600-700
12000.0,2016-03-17,debt_consolidation,694.0,12.99,853xx,AZ,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-03-17,Debt consolidation,704.0,29.99,720xx,AR,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
30000.0,2016-03-18,home_improvement,706.0,20.52,996xx,AK,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
35000.0,2016-03-18,Credit card refinancing,715.0,26.25,730xx,OK,10,0.0,Credit Card,Standard Decline,2016,1,700-800
35000.0,2016-03-18,Credit card refinancing,732.0,16.56,920xx,CA,2,0.0,Credit Card,Standard Decline,2016,1,700-800
10000.0,2016-03-18,debt_consolidation,711.0,10.86,450xx,OH,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-03-19,Debt consolidation,682.0,16.2,113xx,NY,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
10000.0,2016-03-19,Other,699.0,20.93,799xx,TX,3,0.0,Other,Standard Decline,2016,1,600-700
10000.0,2016-03-19,Debt consolidation,699.0,19.68,493xx,MI,5,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
10000.0,2016-03-20,Credit card refinancing,705.0,8.35,341xx,FL,4,0.0,Credit Card,Standard Decline,2016,1,700-800
20000.0,2016-03-21,debt_consolidation,689.0,2.49,346xx,FL,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
15000.0,2016-03-21,credit_card,808.0,8.33,215xx,MD,10,0.0,Credit Card,Standard Decline,2016,1,>800
20000.0,2016-03-21,debt_consolidation,763.0,14.69,021xx,MA,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
25000.0,2016-03-21,car,841.0,18.73,945xx,CA,9,0.0,car,Standard Decline,2016,1,>800
15000.0,2016-03-21,Debt consolidation,688.0,12.06,800xx,CO,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
6000.0,2016-03-21,Debt consolidation,742.0,16.87,546xx,WI,6,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
21000.0,2016-03-21,Debt consolidation,746.0,14.53,216xx,MD,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-03-22,Debt consolidation,806.0,12.31,018xx,MA,10,0.0,Debt Consolidation,Standard Decline,2016,1,>800
15000.0,2016-03-22,credit_card,682.0,7.47,559xx,MN,10,0.0,Credit Card,Standard Decline,2016,1,600-700
16000.0,2016-03-22,debt_consolidation,709.0,11.81,307xx,GA,5,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
35000.0,2016-03-22,Credit card refinancing,695.0,17.85,074xx,NJ,3,0.0,Credit Card,Standard Decline,2016,1,600-700
10000.0,2016-03-22,credit_card,764.0,3.27,110xx,NY,5,0.0,Credit Card,Standard Decline,2016,1,700-800
20000.0,2016-03-23,debt_consolidation,700.0,22.69,457xx,OH,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
25000.0,2016-03-23,Home improvement,714.0,10.26,280xx,NC,10,0.0,Home Improvement,Standard Decline,2016,1,700-800
28000.0,2016-03-23,Debt consolidation,697.0,8.22,928xx,CA,10,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
8000.0,2016-03-24,Home improvement,732.0,3.52,349xx,FL,5,0.0,Home Improvement,Standard Decline,2016,1,700-800
9900.0,2016-03-24,Debt consolidation,695.0,16.74,565xx,MN,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
28000.0,2016-03-24,Debt consolidation,748.0,4.26,641xx,MO,2,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
14000.0,2016-03-24,Debt consolidation,681.0,7.28,331xx,FL,2,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
35000.0,2016-03-25,Debt consolidation,725.0,18.27,775xx,TX,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
10000.0,2016-03-25,Debt consolidation,711.0,10.17,141xx,NY,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
18000.0,2016-03-25,Credit card refinancing,690.0,7.0,785xx,TX,4,0.0,Credit Card,Standard Decline,2016,1,600-700
30000.0,2016-03-26,Debt consolidation,707.0,5.11,234xx,VA,9,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
20000.0,2016-03-27,house,719.0,4.31,070xx,NJ,2,0.0,house,Standard Decline,2016,1,700-800
8000.0,2016-03-27,Vacation,704.0,26.5,100xx,NY,2,0.0,vacation,Standard Decline,2016,1,700-800
10000.0,2016-03-28,credit_card,691.0,22.88,799xx,TX,2,0.0,Credit Card,Standard Decline,2016,1,600-700
20000.0,2016-03-28,Debt consolidation,689.0,4.64,760xx,TX,9,0.0,Debt Consolidation,Standard Decline,2016,1,600-700
10000.0,2016-03-28,home_improvement,700.0,17.34,030xx,NH,8,0.0,Home Improvement,Standard Decline,2016,1,600-700
15000.0,2016-03-29,Credit card refinancing,768.0,8.74,553xx,MN,9,0.0,Credit Card,Standard Decline,2016,1,700-800
15000.0,2016-03-29,Credit card refinancing,741.0,23.23,967xx,HI,4,0.0,Credit Card,Standard Decline,2016,1,700-800
35000.0,2016-03-29,Debt consolidation,703.0,9.26,210xx,MD,10,0.0,Debt Consolidation,Standard Decline,2016,1,700-800
15000.0,2016-03-30,Other,683.0,27.27,113xx,NY,4,0.0,Other,Standard Decline,2016,1,600-700
10000.0,2016-03-30,credit_card,697.0,15.29,782xx,TX,4,0.0,Credit Card,Standard Decline,2016,1,600-700
